Date,Heure,Instance,Algorithme,Nb_Solutions_Explorees,Score_Objectif,Temps_Execution_s
2026-06-09,15:54:36,fichier-exemple.txt,adaptive_bitmask,8,8.5,32.88
2026-06-09,15:56:31,moyen_test_2.txt,adaptive_bitmask,428,104.0,114.9
2026-06-09,15:57:43,moyen_test_3.txt,adaptive_bitmask,38,395.0,71.79
2026-06-09,15:57:52,gros_test_1.txt,adaptive_bitmask,50000,3090.7829131314147,9.12
2026-06-09,16:03:10,maxi_test_1.txt,adaptive_bitmask,50000,22838.097280313817,318.36
